EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,OverTime,DistanceFromHome,Attrition
4012,59,Male,Married,Bachelor,HR,Sales Executive,37,8,11246.58,5,5,3,No,48.59,No
4013,57,Male,Married,High School,Finance,Manager,11,3,5620.4,1,2,6,No,37.42,No
4014,22,Male,Married,PhD,R&D,Technician,5,14,17037.73,2,5,5,Yes,2.42,No
4015,56,Male,Single,Master,Finance,Analyst,29,14,6849.54,4,4,5,No,40.01,No
4016,33,Male,Married,Bachelor,HR,Manager,25,17,16449.05,4,1,5,Yes,28.54,No
4017,56,Male,Single,Bachelor,R&D,Technician,3,1,2300.32,4,2,5,No,48.61,No
4018,39,Male,Married,Bachelor,R&D,Developer,32,4,18620.74,1,1,5,Yes,34.42,No
4019,58,Male,Single,PhD,IT,Developer,30,6,11621.39,5,4,5,Yes,47.84,No
4020,44,Male,Married,Master,R&D,Technician,20,15,15738.11,3,3,7,Yes,6.11,No
4021,54,Female,Married,Bachelor,Sales,Developer,30,13,7655.95,2,2,1,Yes,38.04,No
4022,35,Female,Single,Master,HR,Sales Executive,3,9,17228.28,1,3,0,Yes,44.25,Yes
4023,22,Male,Divorced,High School,IT,Manager,15,7,14449.76,2,1,5,No,32.16,Yes
4024,48,Male,Married,Bachelor,Finance,Sales Executive,14,6,2847.97,1,1,6,No,27.52,Yes
4025,45,Female,Single,Bachelor,R&D,Technician,10,9,2731.15,4,3,9,Yes,38.98,Yes
4026,23,Male,Single,Master,IT,Manager,17,6,8498.61,2,4,8,No,42.89,Yes
4027,33,Male,Divorced,Master,Sales,Developer,15,11,2933.82,3,1,2,No,31.54,Yes
4028,34,Female,Married,Master,IT,Manager,29,6,2779.43,4,5,0,Yes,37.02,No
4029,48,Female,Divorced,High School,Sales,Manager,34,3,8797.43,4,1,5,No,20.6,No
4030,41,Female,Single,PhD,IT,Developer,35,18,6154.88,3,1,9,No,18.05,No
4031,58,Male,Married,Master,IT,Analyst,9,14,8315.06,3,5,4,No,11.0,No
4032,55,Female,Divorced,Bachelor,Finance,Developer,17,6,9263.05,4,1,3,Yes,31.63,No
4033,27,Female,Married,High School,Finance,Sales Executive,2,2,3542.26,3,4,9,No,41.07,Yes
4034,29,Female,Single,Master,Finance,Analyst,26,10,12906.98,4,5,9,Yes,33.51,No
4035,42,Male,Divorced,Master,IT,Sales Executive,38,19,8262.0,5,1,6,No,20.23,No
4036,60,Female,Single,Bachelor,R&D,Technician,28,7,15693.41,1,5,4,Yes,49.37,Yes
4037,42,Female,Single,Bachelor,IT,Sales Executive,30,5,19842.21,5,1,3,Yes,1.3,Yes
4038,27,Male,Divorced,Master,Finance,Manager,9,15,8867.59,1,1,9,No,16.18,No
4039,62,Male,Divorced,High School,IT,Technician,28,10,15355.01,1,2,9,No,48.44,No
4040,51,Male,Divorced,Master,R&D,Analyst,16,2,7314.3,5,1,9,Yes,19.88,Yes
4041,31,Male,Single,PhD,Sales,Sales Executive,24,2,16602.61,1,2,8,Yes,31.39,No
4042,32,Male,Married,High School,HR,Technician,22,19,14294.03,1,1,7,Yes,12.74,Yes
4043,22,Male,Married,Bachelor,Finance,Sales Executive,20,8,6485.87,4,4,3,Yes,34.81,Yes
4044,31,Male,Married,Bachelor,IT,Manager,14,6,10291.5,1,3,3,Yes,32.79,Yes
4045,46,Female,Married,High School,R&D,Manager,32,12,16510.78,3,2,9,No,31.24,Yes
4046,37,Female,Married,High School,Finance,Analyst,10,16,14770.23,1,3,8,No,19.43,No
4047,40,Male,Married,Bachelor,Finance,Developer,2,16,2569.3,2,3,7,No,47.86,No
4048,31,Female,Divorced,PhD,Sales,Developer,7,15,2027.82,4,4,6,Yes,32.54,No
4049,35,Female,Married,High School,HR,Manager,1,10,15569.42,4,4,0,No,5.55,No
4050,24,Male,Single,Bachelor,IT,Technician,37,4,10165.73,1,4,3,No,37.08,No
4051,25,Female,Single,Master,IT,Analyst,15,8,11206.74,2,3,0,Yes,16.66,No
4052,61,Female,Married,High School,Finance,Sales Executive,11,9,19363.69,2,1,4,Yes,17.18,No
4053,54,Female,Single,PhD,R&D,Sales Executive,20,17,4379.88,4,5,3,Yes,12.06,Yes
4054,41,Female,Single,High School,Finance,Technician,33,6,2579.87,5,4,6,Yes,32.75,No
4055,36,Female,Married,PhD,Sales,Developer,38,16,5401.48,2,2,7,Yes,47.83,Yes
4056,28,Female,Divorced,Bachelor,HR,Manager,20,7,14825.72,1,1,0,No,41.11,Yes
4057,24,Female,Divorced,High School,Sales,Manager,10,4,5279.0,3,4,4,No,46.28,No
4058,48,Male,Married,High School,R&D,Analyst,32,4,11515.67,5,4,9,No,46.61,Yes
4059,58,Male,Divorced,PhD,IT,Manager,36,9,17401.63,1,4,6,No,1.08,No
4060,50,Female,Divorced,PhD,R&D,Developer,12,14,17126.82,1,5,2,Yes,31.59,Yes
4061,47,Female,Married,Master,Sales,Developer,25,10,5784.98,5,1,8,Yes,46.57,No
4062,48,Male,Single,PhD,IT,Technician,9,19,18149.44,3,4,7,No,28.02,No
4063,46,Female,Divorced,Bachelor,HR,Analyst,17,3,19888.96,5,1,4,Yes,34.33,No
4064,61,Male,Married,High School,Finance,Analyst,14,11,19532.33,4,1,2,No,22.4,Yes
4065,64,Female,Single,PhD,HR,Manager,24,19,18041.44,1,3,2,Yes,42.74,No
4066,51,Female,Divorced,Master,Finance,Sales Executive,3,3,3136.1,4,1,2,Yes,9.0,No
4067,41,Male,Married,Master,HR,Analyst,16,13,13289.25,4,5,1,Yes,5.51,Yes
4068,28,Male,Divorced,PhD,IT,Manager,18,12,9919.31,4,5,0,No,19.26,No
4069,50,Female,Divorced,Master,IT,Sales Executive,39,13,7027.35,3,5,0,Yes,4.87,No
4070,55,Female,Married,High School,IT,Manager,14,10,7679.31,1,5,8,No,7.94,Yes
4071,47,Male,Single,Bachelor,Finance,Technician,10,10,18975.46,4,4,6,No,8.72,No
4072,48,Female,Married,Master,IT,Analyst,10,1,19136.42,4,1,6,Yes,1.24,No
4073,30,Female,Single,PhD,R&D,Manager,6,3,3822.7,4,3,9,Yes,40.89,No
4074,43,Female,Married,PhD,Finance,Technician,3,14,5666.06,2,4,1,Yes,44.73,No
4075,33,Male,Married,High School,IT,Manager,22,16,18523.42,1,2,3,No,2.96,Yes
4076,27,Female,Divorced,Bachelor,IT,Developer,2,19,13050.65,4,4,7,No,12.42,No
4077,27,Male,Single,PhD,HR,Manager,39,1,14713.26,3,4,5,Yes,17.71,Yes
4078,48,Female,Single,Bachelor,R&D,Developer,12,9,8255.23,2,4,3,No,40.11,Yes
4079,40,Female,Single,Master,R&D,Analyst,1,2,6343.46,2,4,9,Yes,12.43,Yes
4080,27,Female,Divorced,High School,Finance,Manager,37,18,10018.65,5,3,2,No,20.56,Yes
4081,38,Female,Married,Master,R&D,Technician,13,6,8133.58,3,5,1,No,48.71,Yes
4082,50,Male,Divorced,Bachelor,IT,Analyst,32,17,19001.62,5,1,3,Yes,41.56,No
4083,44,Male,Married,PhD,Finance,Analyst,25,8,4968.48,2,5,3,Yes,5.88,No
4084,38,Female,Married,PhD,Sales,Developer,38,3,19850.88,5,3,0,Yes,16.66,No
4085,42,Female,Married,High School,HR,Analyst,5,1,18316.19,5,3,7,Yes,29.27,Yes
4086,31,Female,Married,Master,HR,Manager,37,18,12280.76,5,4,7,Yes,34.46,Yes
4087,64,Male,Married,Bachelor,Sales,Manager,18,8,8163.67,4,4,5,Yes,32.59,Yes
4088,29,Female,Divorced,PhD,Finance,Developer,10,2,15025.6,2,1,4,Yes,5.14,No
4089,35,Male,Single,PhD,Sales,Manager,19,9,10651.96,5,4,0,Yes,49.67,No
4090,52,Male,Married,High School,R&D,Developer,34,11,8748.84,3,1,7,Yes,9.96,Yes
4091,39,Female,Divorced,High School,IT,Sales Executive,30,16,7985.42,4,3,6,Yes,9.61,Yes
4092,51,Male,Divorced,Master,Sales,Developer,32,9,3443.16,2,1,2,No,12.85,Yes
4093,39,Female,Divorced,PhD,Sales,Technician,11,17,9824.25,2,1,6,Yes,21.13,Yes
4094,46,Male,Divorced,Master,R&D,Technician,22,15,6461.1,1,2,6,No,16.72,Yes
4095,58,Female,Divorced,Bachelor,Finance,Manager,30,7,2350.7,2,4,1,Yes,26.09,No
4096,46,Male,Married,Master,IT,Sales Executive,1,4,6199.44,5,5,9,No,45.63,Yes
4097,51,Female,Single,High School,IT,Technician,6,15,6225.79,1,2,2,Yes,2.98,Yes
4098,51,Male,Married,Master,HR,Technician,14,17,7440.07,2,2,6,Yes,19.96,Yes
4099,57,Male,Married,High School,IT,Technician,3,10,19016.44,4,2,8,Yes,49.31,No
4100,32,Female,Single,PhD,IT,Manager,39,12,18193.69,2,5,5,No,13.15,No
4101,60,Female,Married,Bachelor,IT,Analyst,15,16,2576.3,4,5,9,Yes,41.11,Yes
4102,48,Male,Single,PhD,IT,Analyst,31,7,6287.28,2,2,3,Yes,20.21,No
4103,37,Male,Married,Master,R&D,Analyst,19,10,9960.64,2,3,9,Yes,45.6,No
4104,59,Male,Single,PhD,HR,Manager,22,2,7000.07,5,2,3,Yes,32.21,Yes
4105,53,Male,Divorced,High School,Sales,Analyst,7,12,9114.36,2,1,7,Yes,44.77,Yes
4106,50,Male,Single,PhD,HR,Developer,27,19,16951.12,5,1,7,No,32.1,Yes
4107,31,Female,Married,Bachelor,Finance,Manager,35,6,12247.06,1,5,9,Yes,44.62,No
4108,51,Male,Married,High School,Sales,Manager,5,2,9547.41,2,1,8,No,45.3,No
4109,32,Male,Single,Bachelor,HR,Sales Executive,35,14,10745.17,5,4,3,Yes,15.68,No
4110,36,Male,Divorced,Master,HR,Technician,36,7,6944.83,4,4,4,Yes,42.1,No
4111,44,Male,Married,Bachelor,HR,Sales Executive,37,5,5780.11,1,2,7,Yes,42.16,No
4112,44,Female,Divorced,High School,HR,Analyst,23,9,5822.94,1,4,7,Yes,35.55,No
4113,28,Female,Single,High School,HR,Manager,36,13,16375.02,4,4,2,No,12.82,Yes
4114,35,Male,Single,Bachelor,HR,Manager,4,15,5482.09,1,2,4,No,6.28,No
4115,30,Male,Single,PhD,R&D,Analyst,2,5,18401.01,4,4,9,Yes,31.28,Yes
4116,49,Male,Divorced,Master,R&D,Technician,37,8,10088.35,3,3,9,No,33.04,No
4117,27,Male,Divorced,High School,Sales,Sales Executive,35,7,11602.45,5,4,1,No,48.54,No
4118,64,Female,Single,Master,IT,Technician,4,12,12997.54,2,5,5,Yes,20.51,Yes
4119,43,Female,Single,PhD,HR,Analyst,4,12,7512.44,1,3,4,Yes,36.41,No
4120,39,Female,Single,Bachelor,IT,Sales Executive,6,14,18120.11,3,2,9,Yes,44.08,Yes
4121,59,Male,Divorced,Bachelor,R&D,Sales Executive,17,16,12949.79,4,2,7,No,40.14,No
4122,43,Male,Divorced,High School,Finance,Technician,4,13,18191.04,2,3,1,No,20.81,Yes
4123,30,Male,Divorced,High School,HR,Technician,22,13,11135.01,4,2,6,Yes,12.73,Yes
4124,39,Male,Single,Master,Sales,Manager,21,15,2701.4,4,5,4,Yes,2.57,Yes
4125,42,Female,Divorced,PhD,IT,Manager,12,11,2560.66,4,1,4,Yes,38.15,No
4126,36,Male,Married,Bachelor,Sales,Technician,7,8,7538.45,1,1,4,No,19.85,No
4127,30,Male,Divorced,Master,HR,Analyst,28,9,17251.88,3,2,4,No,25.59,No
4128,63,Female,Divorced,Master,IT,Technician,13,5,6796.02,1,5,0,Yes,49.13,Yes
4129,23,Male,Married,Master,IT,Manager,33,2,10719.87,2,2,7,No,1.23,No
4130,35,Male,Divorced,PhD,HR,Sales Executive,13,10,5627.74,3,1,1,Yes,14.5,Yes
4131,42,Male,Single,Bachelor,Finance,Analyst,4,13,15500.99,2,5,6,No,49.07,Yes
4132,64,Male,Married,Bachelor,HR,Manager,25,15,14055.49,1,2,4,No,24.91,No
4133,55,Female,Single,PhD,Sales,Analyst,20,14,18245.0,5,4,3,Yes,46.95,Yes
4134,28,Female,Married,PhD,R&D,Analyst,38,11,8391.24,5,1,1,No,42.72,No
4135,36,Male,Divorced,Master,R&D,Sales Executive,35,14,19728.04,3,1,3,Yes,35.87,Yes
4136,60,Female,Married,Master,R&D,Manager,9,7,17798.02,5,5,5,No,35.97,No
4137,33,Male,Divorced,Master,IT,Technician,30,14,10071.95,4,4,8,Yes,1.23,No
4138,28,Female,Divorced,PhD,IT,Analyst,39,3,17484.95,5,4,4,Yes,15.56,Yes
4139,26,Female,Single,Bachelor,HR,Analyst,23,10,9646.83,5,3,2,No,22.6,No
4140,60,Female,Married,Bachelor,IT,Sales Executive,11,6,16175.2,4,1,2,Yes,26.47,No
4141,44,Male,Married,Bachelor,Sales,Manager,15,6,8481.28,4,3,4,No,22.75,Yes
4142,49,Male,Divorced,Master,HR,Analyst,22,3,6595.71,2,4,3,Yes,22.39,No
4143,55,Male,Single,Bachelor,Sales,Analyst,17,16,15277.04,1,5,7,No,43.27,Yes
4144,46,Male,Single,Master,R&D,Developer,12,11,19362.81,3,2,0,Yes,48.51,Yes
4145,23,Female,Divorced,PhD,Sales,Developer,35,17,15075.93,4,2,9,No,42.5,Yes
4146,30,Female,Single,High School,R&D,Analyst,34,12,19575.75,3,1,2,No,34.87,Yes
4147,55,Male,Single,PhD,IT,Sales Executive,1,3,18569.6,2,4,4,Yes,37.08,No
4148,53,Female,Divorced,Master,HR,Technician,32,4,9673.31,5,3,3,Yes,37.13,No
4149,33,Female,Single,Bachelor,Finance,Developer,4,11,11090.47,1,5,0,No,40.19,No
4150,40,Female,Divorced,High School,Sales,Developer,24,9,5427.69,1,2,4,Yes,3.74,No
4151,59,Male,Single,High School,HR,Manager,7,6,9905.25,4,2,0,No,4.66,No
4152,31,Male,Divorced,High School,Finance,Technician,12,9,15809.67,5,2,7,No,5.77,No
4153,31,Female,Married,PhD,HR,Developer,22,14,11404.72,1,3,9,No,45.65,Yes
4154,56,Male,Single,High School,Finance,Technician,35,6,19521.96,3,1,5,No,31.47,Yes
4155,62,Male,Single,Master,HR,Technician,21,16,4068.71,5,1,6,No,23.31,No
4156,58,Female,Single,Master,R&D,Manager,29,18,11139.33,4,5,8,No,38.74,No
4157,53,Male,Single,PhD,Finance,Analyst,17,9,11578.01,3,3,7,No,11.79,No
4158,28,Female,Single,Bachelor,HR,Analyst,28,7,4678.81,1,1,0,Yes,40.45,Yes
4159,31,Male,Divorced,Bachelor,Finance,Developer,17,18,16347.22,3,4,1,Yes,17.95,No
4160,64,Male,Single,PhD,R&D,Manager,4,12,16726.59,5,3,1,No,32.09,Yes
4161,59,Female,Divorced,Bachelor,Finance,Developer,6,5,18153.01,3,2,2,No,49.39,Yes
4162,48,Male,Married,Bachelor,Finance,Developer,15,14,18866.69,4,2,4,Yes,4.52,No
4163,53,Male,Married,High School,HR,Analyst,24,14,15453.8,1,3,5,Yes,47.92,Yes
4164,28,Female,Divorced,PhD,Sales,Manager,8,3,17151.35,3,3,2,No,38.62,Yes
4165,47,Male,Married,PhD,R&D,Technician,27,7,3313.86,3,3,5,Yes,22.83,Yes
4166,43,Male,Divorced,Bachelor,HR,Analyst,31,16,8908.75,2,2,5,Yes,6.02,Yes
4167,33,Female,Single,Bachelor,IT,Developer,9,9,7129.71,5,5,9,No,6.47,No
4168,45,Female,Divorced,PhD,Finance,Developer,18,17,16289.52,4,1,2,No,29.54,Yes
4169,50,Female,Married,Master,IT,Sales Executive,2,9,7553.87,1,3,3,Yes,26.75,No
4170,53,Female,Divorced,PhD,HR,Manager,22,18,11018.89,3,1,3,Yes,27.23,No
4171,37,Female,Married,High School,Sales,Technician,20,14,9628.07,2,4,0,Yes,14.62,Yes
4172,47,Female,Divorced,Bachelor,R&D,Technician,4,4,15653.16,5,1,9,No,5.5,No
4173,27,Female,Married,High School,HR,Developer,38,15,12381.55,4,1,0,No,40.17,Yes
4174,22,Female,Single,PhD,Sales,Sales Executive,13,4,9104.17,2,4,3,Yes,11.87,Yes
4175,34,Male,Divorced,Bachelor,HR,Sales Executive,20,5,4358.5,5,4,7,Yes,32.62,No
4176,59,Male,Single,PhD,Sales,Manager,6,4,4939.35,1,3,8,Yes,18.88,Yes
4177,27,Female,Single,PhD,IT,Developer,15,9,14987.08,4,4,5,Yes,32.07,Yes
4178,59,Male,Single,High School,Sales,Developer,8,11,2603.2,1,4,2,No,38.7,No
4179,33,Female,Married,High School,R&D,Developer,30,14,9893.3,5,2,0,No,10.5,No
4180,30,Female,Married,Master,IT,Manager,36,12,15138.6,3,1,3,No,1.67,Yes
4181,41,Male,Single,Bachelor,Finance,Technician,36,18,8566.73,3,5,1,Yes,14.68,No
4182,60,Female,Divorced,PhD,IT,Analyst,3,12,13712.0,3,1,6,Yes,48.1,Yes
4183,48,Male,Married,Bachelor,IT,Sales Executive,27,9,15841.4,1,5,2,Yes,9.97,No
4184,24,Female,Married,High School,Finance,Technician,30,2,17840.95,1,4,7,No,24.19,Yes
4185,45,Female,Single,Bachelor,IT,Analyst,29,19,6038.74,1,2,8,No,19.3,No
4186,36,Male,Married,Master,IT,Technician,16,6,14676.54,3,1,3,Yes,16.17,No
4187,55,Female,Divorced,PhD,Finance,Technician,38,13,12057.88,5,1,4,No,36.82,No
4188,53,Female,Married,PhD,Finance,Technician,20,15,10263.01,3,5,4,No,36.36,Yes
4189,42,Male,Married,PhD,R&D,Technician,16,2,9533.07,5,3,7,No,39.23,No
4190,22,Female,Divorced,High School,IT,Developer,21,16,17711.16,5,1,0,No,17.62,No
4191,54,Female,Divorced,PhD,IT,Technician,18,6,5226.6,5,4,5,Yes,18.6,Yes
4192,32,Male,Married,High School,IT,Analyst,31,14,16011.7,4,5,1,Yes,27.82,Yes
4193,24,Female,Divorced,Master,R&D,Analyst,2,19,3377.62,1,1,8,No,1.19,No
4194,43,Female,Married,PhD,IT,Sales Executive,24,15,11861.01,5,3,6,No,47.74,No
4195,31,Male,Divorced,Bachelor,Finance,Manager,6,18,4879.48,5,1,9,Yes,12.49,Yes
4196,59,Female,Single,High School,Finance,Analyst,17,12,10271.23,5,5,8,No,9.45,Yes
4197,45,Female,Married,High School,Finance,Analyst,26,2,10683.49,1,3,9,No,32.23,Yes
4198,28,Female,Single,Bachelor,Finance,Analyst,37,16,15177.04,4,2,3,Yes,42.56,No
4199,57,Female,Married,Bachelor,Sales,Analyst,2,15,5761.93,1,1,4,Yes,32.46,No
4200,22,Female,Divorced,Master,Finance,Manager,26,8,7310.03,3,3,9,Yes,31.83,No
4201,22,Male,Single,High School,R&D,Manager,37,2,11017.29,1,4,6,No,24.93,No
4202,47,Male,Married,Master,Sales,Technician,1,14,15616.47,1,5,2,Yes,44.64,No
4203,38,Female,Divorced,Bachelor,IT,Analyst,2,4,11800.56,2,3,7,No,48.39,No
4204,32,Female,Divorced,PhD,Finance,Analyst,33,11,16292.75,2,5,6,Yes,30.17,Yes
4205,24,Female,Single,Bachelor,IT,Sales Executive,11,17,13783.89,4,2,5,No,4.87,No
4206,31,Female,Married,Bachelor,Finance,Sales Executive,30,7,18544.67,1,5,7,No,5.94,No
4207,23,Male,Single,Master,Finance,Sales Executive,34,1,14037.89,2,2,1,No,21.54,No
4208,53,Female,Married,Master,Sales,Sales Executive,27,9,8235.55,1,1,4,Yes,25.12,Yes
4209,37,Male,Divorced,Bachelor,Finance,Technician,34,17,3814.21,5,1,8,Yes,32.39,No
4210,47,Female,Divorced,Master,Finance,Developer,7,1,14677.64,2,1,7,Yes,49.67,Yes
4211,61,Female,Divorced,High School,HR,Sales Executive,39,2,19685.59,2,4,0,No,35.68,No
4212,60,Female,Married,Master,R&D,Sales Executive,39,19,10777.12,2,1,9,No,43.79,Yes
4213,31,Female,Married,Master,R&D,Manager,2,11,4431.9,1,4,7,No,47.2,Yes
4214,57,Female,Divorced,PhD,IT,Analyst,30,10,7765.94,5,4,1,Yes,10.59,No
4215,51,Female,Married,PhD,IT,Technician,3,10,9385.46,1,2,6,Yes,17.35,No
4216,30,Male,Married,PhD,Sales,Analyst,2,1,4473.17,2,1,0,Yes,34.71,No
4217,26,Male,Divorced,High School,IT,Developer,30,3,7977.69,5,4,2,Yes,32.99,No
4218,28,Male,Divorced,Master,HR,Technician,37,16,16378.77,2,5,6,No,21.74,Yes
4219,57,Female,Married,Master,IT,Developer,29,13,7707.94,4,2,9,No,42.85,No
4220,22,Female,Married,PhD,Finance,Analyst,35,9,19975.6,5,1,0,No,49.07,No
4221,48,Male,Single,High School,IT,Manager,38,8,7235.82,4,4,8,Yes,20.52,No
4222,33,Male,Married,Master,IT,Sales Executive,22,11,3785.33,3,4,3,No,18.02,No
4223,37,Male,Single,Master,Finance,Analyst,37,9,16187.82,2,2,4,No,15.12,No
4224,29,Female,Married,Master,HR,Technician,18,11,4178.79,3,2,2,No,28.5,No
4225,46,Female,Single,Master,R&D,Sales Executive,34,13,2856.98,1,2,8,Yes,31.0,Yes
4226,34,Female,Single,High School,HR,Technician,38,14,9129.56,4,1,5,No,9.92,Yes
4227,62,Male,Divorced,PhD,HR,Developer,30,9,18229.43,3,4,6,Yes,14.82,Yes
4228,31,Female,Married,PhD,Sales,Technician,2,3,12268.43,3,5,7,No,6.91,No
4229,61,Female,Divorced,High School,Sales,Manager,20,6,18520.22,2,5,0,No,45.32,No
4230,54,Male,Divorced,Master,Finance,Developer,16,14,17721.76,5,5,0,Yes,32.77,No
4231,56,Male,Married,Master,Sales,Analyst,4,13,3367.21,2,2,5,No,28.25,No
4232,58,Male,Divorced,High School,R&D,Sales Executive,13,1,3003.33,2,2,5,No,46.27,Yes
4233,60,Female,Divorced,High School,Finance,Sales Executive,14,14,7360.69,1,2,0,Yes,49.15,Yes
4234,49,Male,Divorced,Bachelor,Sales,Manager,9,12,17896.14,4,1,7,Yes,2.22,Yes
4235,37,Female,Divorced,High School,IT,Technician,14,3,11089.77,1,4,9,No,39.72,No
4236,29,Female,Single,Master,Sales,Analyst,11,14,19242.68,5,5,6,No,27.4,No
4237,54,Female,Married,High School,R&D,Technician,10,2,7374.63,3,4,6,No,1.12,Yes
4238,56,Female,Married,PhD,Sales,Technician,30,10,10034.61,4,5,3,No,22.05,Yes
4239,59,Female,Divorced,Master,Finance,Manager,7,4,2466.4,1,4,4,No,38.92,No
4240,33,Male,Married,High School,IT,Developer,6,7,17726.5,1,2,7,Yes,37.4,Yes
4241,36,Male,Single,High School,Finance,Developer,17,17,4879.42,5,1,9,Yes,46.44,Yes
4242,38,Male,Divorced,High School,IT,Manager,13,10,19757.37,3,5,8,Yes,31.45,Yes
4243,48,Male,Divorced,Master,IT,Manager,4,2,7480.76,3,3,3,Yes,12.09,Yes
4244,42,Female,Divorced,High School,R&D,Manager,26,15,19014.62,4,5,8,Yes,36.58,Yes
4245,42,Male,Single,High School,HR,Technician,32,12,14065.71,4,1,9,No,49.08,No
4246,38,Female,Married,PhD,R&D,Technician,3,1,12348.29,2,4,9,Yes,44.38,Yes
4247,48,Male,Single,Bachelor,HR,Analyst,11,10,4164.29,5,5,8,Yes,1.1,No
4248,33,Female,Married,PhD,HR,Manager,20,9,3874.41,4,4,8,No,22.15,No
4249,57,Female,Single,Bachelor,R&D,Technician,29,14,6786.04,5,2,2,No,11.19,Yes
4250,49,Female,Single,PhD,Sales,Developer,2,9,8435.29,4,1,3,No,25.18,Yes
4251,46,Male,Divorced,High School,R&D,Manager,4,10,13105.24,5,1,4,No,20.2,No
4252,30,Female,Divorced,High School,Finance,Developer,32,10,5020.97,2,5,5,Yes,28.54,Yes
4253,58,Male,Divorced,Master,Finance,Sales Executive,21,11,14465.77,1,4,9,No,41.47,No
4254,44,Female,Single,Master,Finance,Analyst,17,18,3009.65,1,3,5,No,32.49,Yes
4255,32,Female,Single,PhD,Finance,Sales Executive,13,3,17572.11,3,4,9,No,18.54,No
4256,22,Female,Married,PhD,HR,Analyst,32,12,17787.65,2,4,0,Yes,17.57,Yes
4257,37,Male,Single,Bachelor,HR,Manager,3,3,18130.71,1,4,3,No,11.29,No
4258,34,Female,Married,Master,R&D,Analyst,31,12,9642.58,2,4,9,Yes,26.26,No
4259,41,Male,Divorced,PhD,IT,Technician,31,11,4343.94,4,4,6,Yes,40.74,No
4260,37,Male,Divorced,High School,IT,Developer,1,14,11172.97,3,5,7,No,1.05,No
4261,37,Male,Single,PhD,HR,Technician,28,17,15651.54,2,5,7,Yes,35.72,Yes
4262,56,Female,Married,Bachelor,Sales,Manager,23,12,6841.97,4,3,5,Yes,25.85,Yes
4263,53,Female,Married,Master,HR,Sales Executive,5,4,14006.36,4,1,2,Yes,43.14,Yes
4264,44,Male,Divorced,Master,Sales,Developer,1,5,2338.05,3,1,3,No,26.03,No
4265,46,Male,Single,High School,IT,Manager,16,3,16627.94,5,3,3,No,44.06,No
4266,64,Female,Married,Master,HR,Technician,11,15,5918.18,3,4,5,Yes,37.23,Yes
4267,49,Female,Married,Master,R&D,Technician,36,5,18423.07,4,2,3,No,24.79,No
4268,23,Female,Married,Bachelor,Finance,Analyst,37,17,11763.99,2,5,4,Yes,15.63,No
4269,24,Female,Divorced,Master,IT,Analyst,16,4,8758.32,1,3,5,Yes,48.75,Yes
4270,52,Female,Single,PhD,HR,Sales Executive,12,19,15270.75,1,1,2,Yes,11.24,No
4271,54,Male,Married,High School,HR,Analyst,30,13,7634.62,4,4,2,No,39.15,No
4272,54,Female,Single,Master,Finance,Analyst,4,3,14871.57,2,4,6,No,34.53,No
4273,56,Male,Married,PhD,IT,Analyst,38,14,7625.97,3,4,0,No,21.12,No
4274,57,Female,Divorced,High School,R&D,Sales Executive,8,17,17251.29,1,2,3,No,36.2,No
4275,47,Female,Single,High School,R&D,Manager,8,4,19659.85,4,3,2,No,7.35,Yes
4276,33,Female,Married,Bachelor,R&D,Developer,21,10,13840.14,5,5,4,No,12.81,No
4277,32,Male,Divorced,Master,IT,Manager,8,9,11684.77,1,5,1,Yes,36.24,Yes
4278,27,Male,Divorced,High School,R&D,Manager,29,19,10278.08,1,5,9,Yes,7.27,No
4279,46,Male,Divorced,High School,Sales,Manager,15,8,18725.39,4,4,8,No,45.4,No
4280,55,Male,Married,High School,HR,Technician,14,1,9879.46,5,1,4,No,30.28,No
4281,56,Female,Divorced,High School,Sales,Developer,38,3,16581.67,4,4,9,No,4.48,Yes
4282,42,Female,Divorced,Bachelor,IT,Developer,10,19,2069.66,1,4,3,Yes,38.67,Yes
4283,39,Female,Divorced,High School,R&D,Technician,27,18,18063.82,4,2,3,No,22.44,Yes
4284,29,Female,Divorced,High School,R&D,Technician,27,14,8961.4,1,4,6,Yes,15.52,Yes
4285,55,Female,Divorced,Bachelor,R&D,Analyst,35,14,7013.1,2,4,3,No,27.04,No
4286,35,Male,Married,Bachelor,Finance,Technician,36,10,4715.79,4,2,9,No,37.81,No
4287,40,Female,Single,Bachelor,Finance,Sales Executive,11,3,3287.28,3,4,7,No,45.64,Yes
4288,41,Male,Married,High School,R&D,Technician,13,2,17879.9,4,3,0,Yes,16.7,No
4289,25,Male,Married,PhD,HR,Analyst,35,19,7970.59,2,3,9,No,35.02,Yes
4290,59,Male,Married,PhD,Finance,Technician,21,19,19504.23,1,3,5,Yes,17.72,Yes
4291,53,Male,Single,High School,IT,Sales Executive,37,7,9576.95,2,2,8,No,1.66,Yes
4292,47,Male,Single,Master,R&D,Technician,12,4,19059.56,2,5,4,Yes,48.17,No
4293,49,Male,Divorced,Master,HR,Manager,25,12,13849.37,4,3,4,Yes,15.6,No
4294,33,Female,Single,Master,Finance,Developer,28,7,4772.4,3,1,3,No,23.76,No
4295,31,Female,Married,Bachelor,IT,Sales Executive,18,3,7507.6,3,1,8,Yes,32.81,Yes
